id,title,genero,popularity
79869,"Arab Cortege, Geneva", Family ,0.05
79871,The Mole at the Sea,  ,0.01
79877,Paul Taylor Creative Domain, Comedy   Crime ,0.01
7988,1001 Grams, Action   Adventure   Drama ,0.99
79887,1001 Grams, Comedy ,0.99
79888,Factory Girl, Comedy ,0.48
79890,Factory Girl, Drama   Documentary ,0.48
79892,Cemetery of Splendour,  ,2.54
79893,Cemetery of Splendour, Documentary ,2.54
79896,Cemetery of Splendour, Comedy   Horror ,2.54
799,Cemetery of Splendour, Family ,2.54
79906,Cemetery of Splendour, Horror   Thriller ,2.54
79908,Cemetery of Splendour, Comedy ,2.54
79909,Cemetery of Splendour, Drama ,2.54
79911,Cemetery of Splendour, Horror   Science Fiction ,2.54
79919,Cemetery of Splendour, Drama ,2.54
7992,Crumbs, Drama ,0.23
79920,Crumbs,  ,0.23
79921,Crumbs, Drama   War   History   Mystery ,0.23
79924,Much Loved, Comedy   Romance   Foreign ,3.32
79927,Much Loved, Comedy ,3.32
79934,Tiger House, Comedy   Drama ,4.56
79935,Tiger House, Action   War ,4.56
79940,The Tyrannical Father, Comedy ,1.27
79950,Courtyard of the Ballads, Science Fiction   Thriller ,0.5
79964,O Costa d'África, Adventure   Comedy   Crime ,1.42
79968,Star, Action   Thriller ,1.32
79983,The Quiet Hour, Drama   Thriller ,2.07
79990,The Quiet Hour, Comedy   Drama ,2.07
79995,Everything Before Us, Drama   Comedy   Romance ,0.64
79997,The Idealist, Action   Drama   History ,1.76
80,"You're a Good Sport, Charlie Brown", Drama   Romance ,0.0
800,I Am Here, Crime   Drama ,1.95
80012,I Am Here, Action   Drama   Thriller ,1.95
80015,The Legend of Paul and Paula, Comedy ,1.12
80019,Desolation Canyon, Documentary ,0.57
80027,Nana, Action   Adventure   Western ,0.29
80030,Cemetery Without Crosses, Comedy   Romance ,1.23
80031,Cemetery Without Crosses, Comedy ,1.23
80032,Cemetery Without Crosses, Music   Comedy   Romance ,1.23
80034,L'Oranais, Science Fiction ,0.74
80035,L'Oranais, Comedy ,0.74
80038,French Blood, Comedy   Drama   Romance ,1.59
80041,Ricochet, Drama   Comedy ,1.18
80046,Arthur & Merlin, Action   Drama ,0.87
80047,Breaking Dawn, Horror   Drama   Romance   Thriller ,1.42
80048,The Lady in the Car with Glasses and a Gun, Comedy ,3.13
8005,The Lady in the Car with Glasses and a Gun, Comedy ,3.13
80054,The 10 Year Plan, Drama ,2.96
80059,Urban Family,  ,0.36
80067,The Slurb, Crime   Thriller   Comedy ,0.85
8007,Distractions, Action   Drama   Thriller   War ,0.24
80070,Snow-White and Rose-Red, Drama   Romance ,1.09
8008,Essex Boys: Law of Survival, Drama ,0.24
80080,Blastfighter, Drama ,1.31
80082,Blastfighter, Crime   Drama   Thriller ,1.31
80086,A Christmas Horror Story, Action   Adventure ,6.85
80089,Sissi: The Fateful Years of an Empress, Action   Animation   Science Fiction   Thriller ,10.26
8009,Sissi: The Fateful Years of an Empress, Adventure   Action   Fantasy ,10.26
80090,Sissi, Crime   Drama ,11.03
80094,Evil Ed, Comedy   Drama ,1.64
801,RangiTaranga, Comedy   Drama   War ,0.13
8010,Robot Wars, Action   Fantasy   Science Fiction ,0.0
80105,Robo Warriors, Action   Thriller   Science Fiction ,0.11
8011,Laserblast, Action   Fantasy   Science Fiction ,4.67
80115,Spookies, Drama   Comedy ,1.06
8012,Nightbeast, Comedy   Thriller   Crime ,1.2
80122,Vaya con Dios, Adventure ,1.01
80125,The Thread, Comedy ,0.58
80136,Certain Prey, Drama ,0.78
8014,Spicy Love Soup, Adventure   Drama   Romance ,0.43
80142,Life Eternal, Animation   Comedy ,5.34
80145,7 Chinese Brothers, Comedy ,1.63
80147,Beautiful Days, Comedy   Romance ,0.05
80151,To New Shores, Drama   Mystery   Thriller ,1.03
80153,Virgin Mountain, Drama ,1.63
80155,Virgin Mountain, Comedy ,1.63
80156,From The Depths of My Heart,  ,0.29
8016,Antarctica: Ice & Sky, War   Drama ,0.65
80168,Navy Seals vs. Zombies, Comedy   Drama ,2.41
80169,Rosenwald, Documentary ,0.02
80177,The Laundryman, Drama   Action ,0.06
80178,A Bell for Ursli, Comedy ,0.76
80184,Delirium, Thriller   Mystery ,1.68
80188,Bringing Ashley Home, Action   Crime   Drama   Thriller ,0.54
80193,Stavitel chrámu, Action   Western ,0.04
80196,Sleepless In New York, Crime   Drama ,0.05
80198,Sleepless In New York, Drama   Romance ,0.05
802,Mediterranea, Drama   Romance ,1.3
80200,Mediterranea, Science Fiction ,1.3
80210,Mediterranea, Documentary ,1.3
80211,Mediterranea, Comedy ,1.3
80215,Mediterranea, Documentary ,1.3
80218,The Club, Romance   Thriller   Drama ,3.53
80219,Alias Maria, Drama   TV Movie ,0.31
80220,Alias Maria, Comedy   Drama ,0.31
80241,Alias Maria, Adventure   Drama ,0.31
80243,Hotel Transylvania 2, Comedy   Drama ,11.76
80256,Hidden, Crime   Action ,8.64
80264,Anti-Social, Drama ,0.92
80267,Anti-Social, Drama ,0.92
80271,The Goob, Drama   Comedy   Romance ,1.31
80274,The Beat Beneath My Feet, Science Fiction   Action   Adventure ,5.19
80276,A Horse for Summer, Action   Drama   Comedy ,0.45
80277,Pure, Comedy   Family ,2.67
80278,The Dinner, Thriller   Drama ,2.35
80280,The Seven Deadly Sins, Horror ,0.39
80281,The Seven Deadly Sins, Action   Romance   Foreign ,0.39
80284,From the Head,  ,0.19
80287,Solitary, Comedy   Crime   Action ,0.71
80294,Triple Dare, Drama ,1.1
80296,"Life, Love & Celluloid", Comedy   Crime   Drama ,0.14
803,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll, History   Documentary   War ,0.17
80301,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll, Comedy   Drama   Romance ,0.17
80303,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll, Comedy ,0.17
80304,Tim Maia, Comedy   Western ,1.11
80310,Now You See It..., Drama   Family ,1.45
80314,Stuck in the Suburbs, Drama   Action   Comedy   Foreign ,6.51
80316,Jump In!, Comedy   Romance ,8.28
80318,Winning London, Drama   Mystery   Thriller ,3.23
80320,Minutemen, Drama   Western ,7.99
80321,30 Days Until I'm Famous, Animation   Family ,0.66
80324,2gether, Romance   Drama   Music ,0.74
80327,Too Young to Marry, Drama ,0.77
80337,Fish & Cat, Documentary ,0.77
80343,When Day Breaks, Action ,0.34
80346,When Day Breaks, Comedy   Drama ,0.34
80350,When Day Breaks, Thriller   Action   Drama ,0.34
80351,Dark Blood, Adventure   Family   Comedy   Western ,0.67
80362,Dark Blood, Drama   Thriller ,0.67
80364,Not Waving But Drowning, Comedy   Romance ,0.64
80368,Oddball, Horror ,3.64
80374,Jett Jackson: The Movie, Comedy ,1.24
80379,Snapphanar, Comedy ,0.89
80382,Snapphanar, Drama   Romance ,0.89
80384,Snapphanar, Horror   Comedy ,0.89
80386,Snapphanar, Music ,0.89
80387,RUSH: Time Machine, Documentary   Music   Romance ,0.98
80389,Don't Look Down, Action   Thriller   Crime   Drama ,1.86
80394,Don't Look Down, Action   Horror   Science Fiction ,1.86
804,Sheila Levine is Dead and Living in New York, Comedy   Romance ,0.48
80410,Orson Welles: The One-Man Band, Adventure   Fantasy   Drama   Action ,0.05
80427,Dream Deceivers: The Story Behind James Vance vs. Judas Priest, Drama ,0.06
8043,Daft Punk Unchained, Thriller   Western   Mystery ,3.35
80432,Chilling Visions: 5 Senses of Fear, Drama ,1.53
80435,Aftermath, Comedy ,0.56
80437,Airborne,  ,1.54
80440,An American Girl: Saige Paints the Sky, Drama ,0.88
80441,The Gauntlet, Crime   Mystery   Thriller ,1.67
80443,La corruzione, Comedy ,0.84
8046,Crawl, Drama ,1.37
80468,First Love, Comedy   Horror   Thriller ,0.0
80469,First Love, Drama   History ,0.63
8047,First Love, Drama   Thriller ,0.74
80470,Godfather, Romance   Drama ,0.65
80471,Varalaru, Drama   Foreign ,0.48
80472,Mansion of the Doomed,  ,1.1
80473,Mrs. Santa Claus, Drama   Thriller   Crime   Romance ,0.02
8049,Murder in the Private Car, Drama   Comedy ,0.31
805,Poker Alice, Horror   Drama   Mystery ,0.93
8051,Necessary Evil, Comedy   Drama   Romance ,1.62
80518,Something to Shout About, Adventure   Fantasy   Animation   Action   Science Fiction ,0.05
8052,Sparrows Can't Sing, Drama   Thriller ,0.19
80520,There's Always Vanilla, Action   Drama   Mystery   Science Fiction   Thriller   War ,0.14
80521,The Affair, Drama   Romance   Family ,0.19
80523,Sunrise, Documentary ,0.28
80527,Sunrise, Adventure   Thriller   Science Fiction ,0.28
8053,Silsila, Adventure   Crime   Drama   Mystery   Western ,0.73
80530,Wild Life, Drama   TV Movie ,2.14
80539,The Silk Express, Action   Crime   Foreign ,0.41
8054,"To Sir, with Love II", Adventure   Fantasy   Mystery ,0.63
80544,Victim, Family   Drama   Comedy ,0.47
80545,The Child, Drama   Comedy ,0.0
8055,Black Eye, Drama   Romance ,0.21
80555,Blow for Blow, Action   Adventure ,0.4
80556,Blow for Blow, Drama ,0.4
8056,The Horror of Frankenstein, Drama   Comedy   War ,2.15
80560,Immoral Tales, Drama ,2.55
80572,One of Us, Drama ,0.0
80582,Inside, Documentary ,0.96
80585,I Didn't Come Here to Die, Comedy   Drama   Music   Romance ,0.25
80591,Jack and the Beanstalk, Drama   Romance ,2.16
80592,Tremors 5: Bloodlines, Action   Western ,12.96
80595,Double Teamed, Crime   Drama ,1.76
80596,Horse Sense, Drama ,0.59
80597,Freeheld, Documentary ,4.96
806,By the Sea, Drama   Horror   Thriller ,12.61
8060,By the Sea, Crime   Drama   Romance ,12.61
80601,An Open Heart, Drama ,0.5
80607,The Little Prince, Animation ,11.38
80608,If You Build It, Drama ,0.46
80609,Dark Star: HR Giger’s World, Comedy ,1.05
80613,Red Passport, Romance   Comedy   Drama ,0.0
80616,Food Chains, Comedy   Romance ,1.25
80617,Narcopolis,  ,3.26
80618,Ashby, Comedy   Romance ,5.16
80624,4Got10, Horror   Thriller ,1.78
8063,Lucky Luciano, Drama   Action ,0.18
80633,Dheepan, Horror   Crime   Thriller ,5.75
80639,The Forecaster, Drama   Mystery ,0.94
8064,The Forecaster, Drama ,0.94
80647,Ronaldo, Comedy   Fantasy   Action ,6.34
80648,Ronaldo, Thriller ,6.34
8065,Svend, Drama   Crime ,0.12
80653,The Flight of the Eagle, Action   Adventure   Horror ,0.0
80659,Land of Dreams, Comedy   Romance ,0.5
8066,A Dollar Between the Teeth, Mystery   Thriller   Drama ,0.29
80660,A Dollar Between the Teeth,  ,0.29
80662,"A Man, a Horse, a Gun", Drama   Thriller   Horror ,0.0
8067,"A Man, a Horse, a Gun", Fantasy   Drama   Comedy   Thriller   Science Fiction   Romance ,0.0
80670,"A Man, a Horse, a Gun", Drama ,0.0
80677,Marlene, Drama ,0.0
8068,The Pedestrian, Thriller   Action   Crime ,0.07
80680,The Pedestrian, Thriller   Action   Crime ,0.07
8069,The Pedestrian, Science Fiction ,0.07
80699,Tales from the Vienna Woods, Drama ,0.7
807,Tales from the Vienna Woods, Crime   Mystery   Thriller ,0.7
8070,Between the Lines, Drama ,0.1
80701,"Liza, the Fox-Fairy", Drama   Fantasy   Romance ,2.63
80705,Get Santa, Drama   War ,2.11
80708,Get Santa, Drama ,2.11
80709,Il nome del figlio, Adventure   Family   Comedy   Fantasy ,4.68
8071,The Cut, Drama ,4.47
80713,The Cut, Drama   Foreign ,4.47
80717,The Jackpot, Drama ,0.73
8072,Gambling House, Drama   Science Fiction   Mystery ,0.69
80720,City Across the River, Comedy   Horror ,0.04
8073,Nightmare, Crime   Drama   Romance ,0.39
8074,The Work of Director Jonathan Glazer, Comedy   Drama ,0.11
80742,"Faster, Faster", Comedy   Romance ,0.43
80746,"Faster, Faster", Comedy   Romance ,0.43
8075,Beyond the Mask, Drama   Comedy ,2.44
80754,Wonder Woman, Comedy ,294.34
8076,Sly Cooper, Fantasy   Drama   Comedy   Science Fiction   Romance   Family   Foreign ,1.53
80767,Sly Cooper, Documentary ,1.53
8077,Iron Sky: The Coming Race, Science Fiction   Action   Horror ,1.92
80771,Iron Sky: The Coming Race, Comedy   Romance ,1.92
80775,Iron Sky: The Coming Race, War ,1.92
8078,Salt and Fire, Science Fiction   Horror   Action ,2.26
80787,Salt and Fire, Documentary   Drama ,2.26
8079,Salt and Fire, Comedy   Drama   Romance ,2.26
80799,Salt and Fire,  ,2.26
808,Salt and Fire, Adventure   Animation   Comedy   Family   Fantasy ,2.26
8080,The Circle, Crime   Thriller ,88.44
80801,Silence, Action   Drama   Comedy ,14.17
80805,Silence,  ,14.17
80806,Silence, Action   Drama ,14.17
80809,The Clan, Crime   Drama   Thriller   Mystery ,7.79
80831,The Clan, Drama ,7.79
80837,Bikini Girls on Ice, Drama   Horror   Thriller ,0.62
80844,Glen Campbell: I'll Be Me, Drama   Romance   Thriller ,1.38
80849,The Victim, Drama   Thriller   War ,1.33
80850,Killer Darts, Comedy ,1.05
80853,Nanga Parbat, History   Drama ,0.92
8088,Bridge of Spies, Drama   Romance   Thriller ,13.71
80880,Bridge of Spies, Drama   Comedy   Romance   Foreign ,13.71
80881,Bridge of Spies, Drama ,13.71
80890,Pitch Perfect 3, Drama ,3.78
809,Les Misérables in Concert - The 25th Anniversary, Adventure   Animation   Comedy   Family   Fantasy ,2.0
8090,The Lost Medallion: The Adventures of Billy Stone, Drama ,2.21
80911,If I Die Before I Wake, Drama   Music ,0.12
80918,A Tale of Love and Darkness, Family   Music ,3.21
80919,A Tale of Love and Darkness, Comedy   Drama ,3.21
8092,Blood of My Blood, Drama ,0.76
80920,Return to Reason, Horror   Thriller ,0.48
80928,Hyena Road, Animation ,5.62
8093,My Internship in Canada, Drama ,0.44
8094,"Gone, But Not Forgotten", Drama ,1.01
80941,Honey and the Pig, Comedy   Romance ,0.08
8095,Amnesia: The James Brighton Enigma, Drama   History   Romance ,0.61
80957,Tsiou, Crime   Thriller ,0.04
80960,2, Comedy   Romance ,0.0
80961,Radical Grace,  ,0.02
80965,A Ring of Endless Light, Horror   Thriller ,0.77
80970,Attack of the 60 Foot Centerfold, Thriller   Comedy   Crime   Drama ,1.07
80973,Jodi Arias: Dirty Little Secret, Action   Romance   Thriller ,1.11
80988,Moscow Heat, Drama   Romance ,1.12
80990,The Italian Key, Drama ,0.06
80992,The Italian Key, Drama ,0.06
81,The Italian Key, Adventure   Animation   Fantasy ,0.06
810,The Italian Key, Fantasy   Adventure   Animation   Comedy   Family ,0.06
81001,Manam, Comedy   Fantasy ,1.22
81003,Coming Home, Family   Animation ,0.09
81005,Mune: Guardian of the Moon, Action   Family   Fantasy ,8.66
81009,Directed by Sidney Lumet: How the Devil Was Made, Horror   Mystery   Science Fiction ,0.0
81010,A Bigger Splash, Thriller ,12.95
81021,A Bigger Splash, Comedy   Music ,12.95
81022,The Sun's Burial, Drama ,0.73
81025,Good-for-Nothing, Drama ,0.67
81030,Morlang, Drama ,0.51
81038,El pico 2, Romance   Comedy ,0.7
81048,Youth in Fury, Crime ,0.08
81060,Argo 2, Drama   Romance   Foreign ,0.5
81086,The Great Hypnotist, Comedy ,1.72
811,I Just Want to Kiss You, Adventure   Drama   Science Fiction ,0.1
81110,Iris, War   Drama   Action ,2.64
81111,Where Hope Grows, Romance   Drama ,2.97
81113,Ghost Writer, Comedy   Romance ,0.19
81115,Numbered, Adventure   Romance ,0.04
81116,6 Ways to Die, Comedy   Mystery ,1.35
81120,Into the Grizzly Maze, Drama ,15.86
81167,Into the Grizzly Maze, Documentary ,15.86
81178,Secrets of War, Romance   Comedy ,2.08
81179,Where to Invade Next, Adventure   Science Fiction ,5.25
81182,"Air: Eating, Sleeping, Waiting and Playing", Drama ,0.08
81188,Pitbullterje, Fantasy   Animation   Family ,0.19
81189,Runt Page, Adventure   Drama   Horror ,0.14
812,The Pie-Covered Wagon, Animation   Family   Comedy   Adventure   Fantasy   Romance ,0.01
81202,Cell 213, Comedy ,2.69
81213,The Dead Will Tell, Drama   Romance ,1.09
81215,The Hunt for the BTK Killer, Drama   Romance ,9.79
81217,Karachi se Lahore, Drama   Horror   Mystery ,0.09
81219,The Pleasure Is All Mine, Drama ,0.0
81220,Human, Drama ,3.85
81223,Eisenstein in Guanajuato, Comedy ,11.46
81225,Eisenstein in Guanajuato, Documentary ,11.46
81229,Eisenstein in Guanajuato, Comedy ,11.46
81231,Eisenstein in Guanajuato, Comedy   Drama ,11.46
81232,Eisenstein in Guanajuato, Comedy   Drama   Family ,11.46
81242,The Summer of Sangaile, Drama   Thriller ,1.35
81244,The Summer of Sangaile, Science Fiction ,1.35
81246,The Summer of Sangaile,  ,1.35
81250,The Pearl Button, Comedy   Drama   Family   TV Movie ,0.88
81273,The Pearl Button, Drama   Comedy   Foreign ,0.88
81274,The Pearl Button, Drama   Family   TV Movie ,0.88
8128,The Pearl Button, Animation   Drama ,0.88
8129,Pennies from Heaven, Drama   Romance ,0.25
81294,Sleeping Giant, Animation   Family   Fantasy   Music ,0.44
81296,Chasuke's Journey, Comedy ,0.75
81297,Lulu in the Nude, Comedy   Romance ,1.45
813,Roukli, Comedy ,0.13
8130,Mountains May Depart, Comedy ,3.6
81303,Mountains May Depart, Fantasy   Comedy   Romance   Family ,3.6
81309,"Tent City, U.S.A", Comedy ,0.36
81310,Titanic at 100: Mystery Solved, Animation   Family   Music ,0.05
81312,Sleeping on Dark Waters, Drama   Comedy   Romance   Foreign ,0.1
81313,Rainbow Bridge, Drama   Comedy   Foreign ,0.27
81315,A Tale of Two Cities, Drama   Romance ,0.27
81318,The Phantom of the Opera at the Royal Albert Hall, Comedy   Drama   Romance ,2.42
81332,The Indian, Family   TV Movie   Romance ,0.0
81338,Nina, Animation   Family ,0.29
81342,The Hoarder, Drama   Comedy   Romance ,4.07
81346,American Beach House,  ,0.66
81347,L.A. Slasher, Comedy ,1.21
81365,L.A. Slasher, Comedy ,1.21
81367,Swat: Unit 887, Adventure   Family ,1.84
81382,Zombie Killers: Elephant's Graveyard, Thriller   Mystery   Crime ,5.67
81389,A Prayer for Rain,  ,2.43
81390,A Prayer for Rain, Adventure   Action   Thriller   Crime ,2.43
81391,Private Practices: The Story of a Sex Surrogate, Action   Adventure   Drama ,0.02
81393,Fuga de cerebros 2, TV Movie   Fantasy   Comedy   Romance   Family ,0.97
81396,Say Uncle, Comedy   Crime   Drama ,1.29
81399,Coffee Date, Romance ,0.74
814,Nous York, Horror   Comedy ,3.06
81400,Nobel's Last Will, Comedy   Drama   Romance ,2.76
81401,Carny, Drama ,1.35
81409,Born Innocent, War   Adventure   History   Drama   Romance ,3.06
8141,Coin Locker Girl, Comedy   Crime   Thriller   Romance ,2.43
81414,I'll Get By, Drama ,0.63
81416,The Empty Canvas, TV Movie   Family ,0.63
81420,The Empty Canvas, TV Movie   Family ,0.63
81424,Assassini dei giorni di festa, Music   Animation   Comedy ,0.0
81434,How to Kill a Judge, Comedy   Drama ,0.56
81435,Lenin: The Train, Drama   Foreign ,1.38
81436,Lenin: The Train, Documentary ,1.38
81438,Lenin: The Train, Action   Drama   Mystery   TV Movie ,1.38
8144,Alex L'ariete, Western ,0.51
81440,A Complicated Girl, Comedy   Family ,0.02
81442,The Day of the Owl, Comedy ,0.56
81446,The Day of the Owl, Action   Comedy   Crime ,0.56
81450,The Most Beautiful Wife, Drama   Romance   Family ,0.32
81457,The Witch, Comedy ,0.22
81460,Playing Dead, Action   Romance   Crime ,3.16
81462,Road to Paloma, Drama ,3.76
81463,The True Meaning of Pictures: Shelby Lee Adams' Appalachia, Horror   Action   Thriller   Crime ,0.0
81464,South, Horror ,0.47
81470,South, Action ,0.47
81472,Porridge, Action   Drama ,1.23
81475,Carry On Jack, Drama   Horror   Thriller ,1.69
81477,An Inspector Calls, Adventure   Horror   Science Fiction ,1.95
81481,La libertad, Drama ,0.25
815,Rossini, Family   Drama   Comedy ,1.09
81509,Kokowaah 2, Comedy   Drama   Horror ,5.04
81512,Simshar, Action   Comedy   Western ,0.35
81515,The Invitation, Documentary ,9.25
81521,Total Reality, Horror ,0.82
81522,Rage, Comedy ,0.14
81524,Mädchen in Uniform, Documentary ,0.56
81527,Mädchen in Uniform, Drama ,0.56
81530,The Adventures of Mickey Matson and the Copperhead Conspiracy, Drama ,0.6
81534,The Taste of Money, Comedy   Drama ,1.41
81537,The Ocean Waif, Fantasy   Horror   Animation ,0.04
81538,'49-'17, History   Documentary   Foreign ,0.28
81540,Laura Lansing Slept Here, Comedy   Drama   Romance ,0.21
81541,Mark of the Witch, Crime   Drama ,0.24
81543,Schoolgirls in Chains, Documentary ,0.05
81549,Criminally Insane, Family   Drama   Comedy   Adventure ,0.0
