id,title,name_companies,revenue
197297,Law of the Border,MAFILM Stúdió 1,0
342052,"Return to the Philippines, the Leon Cooper Story",Field Guide Media,0
326215,Ooops! Noah is Gone...,Apple Core Holdings,0
307081,Southpaw,Shubert Organization,91709827
284303,Goodnight Mommy,E&E Films,1178196
36165,Crimes of the Past,Coming Home Studios,0
115451,Spirit Stalkers,Victor Saville Productions,0
95892,Honor Thy Father,Aspiration Films,0
342878,One Wild Moment,NW3 Films,0
128960,The Substitute,Reliance BIG Entertainment,0
344147,Sharktopus vs. Whalewolf,Archimede,0
60898,Erotic Ghost Story,Pierson,0
190148,Forks Over Knives Presents: The Engine 2 Kitchen Rescue,Miracin Korea Film Company,0
312131,The Phoenix Project,Crown-Hausman,0
162954,Walk Cheerfully,Motlys,0
38812,Hard Luck,M.K.D. Films Combine,0
8460,The Skulls II,Como Film,0
10594,The Skulls III,Shin Cine Communications,0
211076,Bad Turn Worse,Cinema Soleil,0
266425,Sand Castles,TT Filmműhely,0
13336,Chrysalis,Joroni Film,0
10270,The Challenge,KinoKamera,0
204709,The Scapegoat,Here and There Productions,0
249934,The Slow Business of Going,IMAV Editions,0
291270,Anomalisa,Ace Deuce Entertainment,5659286
318781,Colonia,Anthem Pictures,3621046
212168,Ghost in the Shell Arise - Border 2: Ghost Whispers,It's An Us Thing Productions Inc.,0
61765,Up to His Ears,Truque Produtora de Cinema,0
97403,The Trail Of Tears: Cherokee Legacy,Drakfilm Produktion,0
317720,"English, August",A&F Productions,0
306758,Somewhere Only We Know,Dillywood,0
272875,The Continent,Neon Productions,0
320132,Triumph in the Skies,Process Media,0
86223,Russian Terminator,Pajemer Productions,0
171429,Black Indians: An American Story,Infinity Films,0
236329,Something good,Périphéria,0
246457,Antonio Gramsci: The Days of Prison,The Beckworth Corporation,0
120922,Torno a vivere da solo,Pragmatic Pictures Ltd.,0
43592,Teeth,Rubicon Film AS,0
37770,Fantozzi To The Rescue,Meadway Productions,0
106256,Sogni mostruosamente proibiti,Asap films,0
342896,I-Lived,Freeform Spain,0
288778,Runoff,A&M Sound Pictures,0
324230,Diet of Sex,All Mod Cons,0
165108,The Story of O Part 2,Mililifilms,0
273599,The Suicide Theory,Novem,0
102292,A Bottle in the Gaza Sea,Indie Dandy Productions,0
297098,Chelsea Handler Uganda Be Kidding Me Live,Werc Werk Works,0
318033,Dreamcatcher,Patagonik,0
224100,The Paw Project,Matanza Cine,0
289933,The Truth About Webcam Girls,Albina Productions S.a.r.l.,0
248379,American Courtesans,TIT Filmproduktion,0
147050,Lambchops,ARD Degeto Film,0
61719,Midway to Heaven,MSM Studios,0
204771,Le Monde doit m'arriver,UFA International Film & TV Production GmbH,0
49672,Inside Hana's Suitcase,Regner Grasten,0
238925,Il terzo tempo,Blaze Film Enterprises,0
15657,Tarzan II,Tree Kings Productions,0
86332,The Redeemer: Son of Satan!,Cinedigm,0
277546,The Runner,Magnet Media Productions,0
104524,Helter Skelter,Magnet Media Group,0
74495,Bandage,Adelstein-Parouse Productions,0
52589,Tokyo Tower,Mercator Pictures,0
331251,Twenty,Natural Selection,0
328425,The Gift,Westeast Films,58978653
171873,Unter Umständen verliebt,ProdigyMovies,0
137853,Journey to Planet X,Territorial Film Developments (TFD),0
310131,The Witch,May 13 Films,40423945
80219,Homeless to Harvard: The Liz Murray Story,Cinema Two,0
214137,The Man Who Saved the World,Aja / Levasseur Productions,0
324150,Uncle John,K5 International,0
302502,Pervert Park,Zanuck Independent,0
291156,No One's Child,David Gundlach Productions,0
337958,Last Cab to Darwin,Idéale Audience,0
25423,Kung Fu Killer,"Zipporah Films, Inc.",0
30428,Romantic Prelude,Fábula,0
67846,Richard Jeni: A Big Steaming Pile of Me,Premiere Picture,0
252520,Short Peace,SBS Films,0
7092,Van Helsing: The London Assignment,One World Films,0
60071,Missing Pieces,Lilou Film,0
33754,Scared Stiff,F Comme Film,0
230428,Cas & Dylan,Cinémage 3,0
93492,Gladiators 7,Hannibal Pictures,0
103711,Charley and the Angel,Media Films,0
106358,Atom Man vs Superman,Footprint Investment Fund,0
126712,Superman,Giallo Production,0
121001,The Biscuit Eater,Namco,0
121959,The Deerslayer,Light Song Films,0
27010,Black Scorpion,SemiRebellious Films,0
29054,Black Scorpion II: Aftershock,Twinkle Cash Company,0
32677,Rescue From Gilligan's Island,Arcade Pictures,0
51881,The Parent Trap II,"ZRF ""Kadr""",0
252724,Mary and Rhoda,U.S. Army Pictorial Services,0
103688,Daydream Believers: The Monkees Story,Laterna Film,0
20183,"Puff, the Magic Dragon",Athena Film A/S,0
55027,Dan Aykroyd - Unplugged On UFO's,Bärenfilm,0
60238,Hidden Secrets,Greenlit Rights,0
79419,The First Snow of Winter,Luiz Carlos Barreto Produções Cinematográficas,0
298312,The Visit,Regina Filmes,98450062
290751,Secret in Their Eyes,Condor Filmes,34854990
283445,Sinister 2,The Mingei Theatre Company,52882018
85221,Fantasmagorie,Viceroy Films Ltd.,0
49273,The Melomaniac,Southern Star Productions,0
100247,"Winsor McCay, the Famous Cartoonist of the N.Y. Herald and His Moving Comics",Wang Film Productions,0
133213,The Dinosaur and the Missing Link: A Prehistoric Tragedy,Academy of Television Arts & Sciences,0
205263,A Is for Autism,Le Pacte,0
24448,7/G Rainbow Colony,Capture The Flag Films,0
243026,The Battle of Gettysburg,Blender Foundation,0
31410,My Sweet Little Village,Mad Films-Mi,0
345944,I Am Chris Farley,Mu Films,0
37487,The Secret Ways,HBO Documentary Films,0
262897,Another World,Skinny Nervous Guy,0
84730,"Csocsó, avagy éljen május elseje!",Overnight Films,0
77882,The Rise and Rise of Michael Rimmer,RBG Films,0
55149,84C MoPic,Gloria Films,0
310133,Cop Car,AMBL Productions,134552
41423,Eighteen,Leonidas Films,0
19654,The Man I Love,Consolidated Pictures Group,0
32633,Almost Normal,Late Night and Weekends,0
77583,Long-Term Relationship,Paper Street Films,0
45943,Taurus,Genera8Xion Entertainment,0
295830,Attack on Titan,Bluetree Pictures,0
37100,Sailor Moon R: The Movie,Dong-a Exports Co. Ltd.,0
216580,Savaged,Neue Road Movies,0
8930,Modern Life,P.O.R. Sicilia,0
319337,13 Minutes,Reverse Angle Production,147315
299828,Women Who Flirt,AMKO Productions Inc.,0
81229,Hacker,Latent Image,0
261036,Match,Dugong Films,37285
60850,Fashion Victims,Gémini Films,1101480
202456,I Am Happiness on Earth,Studio Kinema,0
75713,Treasure Guards,Nihon Eiga Shinsha,0
256836,Next Goal Wins,Lovćen Film,0
296820,Pillars of Society,Olive Bridge Entertainment,0
210050,One. Two. One,RabbitBandini Productions,0
118553,Every Little Thing,They Are Going To Kill Us Productions,0
339327,Industrial Soundtrack for the Urban Decay,IMAX Space Ltd.,0
353898,Manjhi The Mountain Man,Joele,0
336203,Masaan,Jorilie,0
316170,Uomo e galantuomo,Thames Television,0
192431,Carmen & Geoffrey,Raymax Productions,0
66127,Ferat Vampire,Apropos Films,0
49455,The Short & Curlies,Les Films Odéon,0
115873,The Angrez,GR Films,300000
20931,Taxi No. 9 2 11: Nau Do Gyarah,IndiePix Studios,0
189621,Beau Geste,Rola Productions,0
98203,Captive,NCA Productions,24591
58646,OPA!,Oxymoron Entertainment,6000000
74430,Thumb Tripping,Mallick Media,0
2988,The Harrad Experiment,Middle Pictures,0
142106,Petunia,Marui-Kobunsha Corporation,0
10492,Flashback,Odeon,0
121550,Flashback,Zaza Entertainment,0
99863,Flight Angels,Ideefixe Productions,0
189723,Hero's Island,Notting Hill Films,0
180114,Holy Matrimony,WestEnd Films,0
177190,It's Tough to Be Famous,Red Canyon Pictures,0
158750,Moving Target,Boot Girl Production,0
180152,Out on a Limb,Hallmark Hall of Fame Productions,0
66568,The 25th Hour,Bavaria Atelier,0
12598,Jo,Wizan Productions,0
43142,The Naked and the Dead,fiftyfilms,0
248639,The Narrow Corner,Blue Eyes Fiction,0
139349,The Premonition,Senka DOOEL Film Production,0
344591,Spiderwebhouse,Exclusive Media Group,0
64218,Deathline,Fast Track Productions,0
76940,"Hard Revenge, Milly: Bloody Battle",Mungo Productions,0
52764,Sugarhouse,Night Chronicles,0
138450,True Skin,Bandonéon,0
56725,One Man Force,Oops Doughnuts Productions,0
42132,Time Stands Still,Hit the Ground Running Films,0
323694,Nina Forever,Crux Pictures,0
48297,Invincible Shaolin,Stone Productions,0
329637,Star Trek: Renegades,Mimran Schur Pictures,0
273477,Scouts Guide to the Zombie Apocalypse,5 States,14860766
196065,Racquet,Liberty Artists,0
253155,We Come as Friends,Global Empire Studios,0
83232,Portrait of Jason,Atlantic Streamline,0
320643,Stand,VMP,0
58858,The Marquis,Solaire Production,0
265758,Thief,Région Languedoc-Roussillon,0
139572,Rising from Ashes,Sub Pop Records,0
79721,Extinction: The G.M.O. Chronicles,Field Recordings,0
224297,The New Black,Princess Production Corporation,0
135679,"Andrew Jenks, Room 335",Innocence Productions,0
45075,Blades of Blood,A Ronald Neame Production,0
293828,Starve,GFP Medienfonds,0
347096,Mythica: The Darkspore,Typhoon Film,0
346646,Veteran,WarpX,1200627
310135,Turbo Kid,Fear Factory,0
63569,Oh How It Hurts 66,Shona Productions,0
86990,Let There Be Light,Homeless Bob Production,0
336664,Paulina,Kuukulgur Film,0
23388,Report from the Aleutians,Tugev Tuul Films,0
85820,Mademoiselle Fifi,Astrakan Films,0
54570,The Gay Deception,Ars Media,0
88737,The Glory Stompers,Evan,0
26847,Santa Baby,Toe to Toe Film Productions,0
287241,The Unauthorized Saved by the Bell Story,Pureland Pictures,0
146949,Marine Battleground,Swedish Film Institute,0
91691,Ga-ga: Glory to the Heroes,Estonian Film Foundation,0
128939,The Seine Meets Paris,Super Crispy Entertainment,0
285841,Elephant Song,Giant Screen Films,0
60061,Side Street Story,Gravity Pictures,0
352173,Drishyam,Latex Lair Productions,0
353879,Phantom,Posa Films,0
328714,Assassin,Just Vision Films,0
349048,Daughter of the Lake,Elle Driver,0
11204,Dresden,1.85 Films,0
238398,Grantham and Rose,Realitism Films,0
268009,Days of Hope,Sindika Dokolo,0
82313,Shoot First And Pray You Live,Go Films,0
335874,Childless,Maraci/Edelstein Films,0
306819,The Danish Girl,Shelter Productions,64191523
128634,Prototype,Outpost Productions,0
152787,Deaf Smith & Johnny Ears,Fulcrum Media Finance,0
27924,Autumn Marathon,The Dream & Pictures,0
63303,Girl without an Address,The Lost Tribe,0
78132,For the Matches,Motion Pictures International,0
117863,The Overcoat,Good Apple Productions,0
20899,The Adventures of Buratino,New Element Productions,0
108586,A Bunny's Tale,Sly Dog Films,0
283587,Beasts of No Nation,Israel Fund for Film Production,9077700
328132,Earth's Golden Playground,Pimpa Film Productions,0
293850,The Magic of Heineken,Totally,0
27724,Psychopathia Sexualis,Yes,0
285460,Limited Partnership,Keshet Broadcasting,0
241739,Hell and Mr Fudge,"The Ministry of Education, Culture and Sports",0
261817,Gabriel,Israel Film Council,0
326441,Pernicious,Freedom Films,0
333344,Dirty Weekend,Worldwide Media Group,0
242462,The Activist,Tau Productions,0
296503,Dude Bro Party Massacre III,Enso Entertainment,0
233490,Underdog Kids,Films In Motion,0
261818,Glass Chin,KRU Studios,0
317981,Bloodsucking Bastards,Major Independents,0
150213,Pokémon the Movie: Kyurem vs. the Sword of Justice,Elsani Film,44057737
41091,...ing,Mark Forstater Productions Ltd.,0
318279,Meru,Pictus Ltd.,2334228
231392,Lost in the Stars,Filmcontract Ltd.,0
323674,6 Years,Nordisk Films Kompagni A/S,0
266061,Xenia,H2F Entertainment,0
303903,Pokémon the Movie: Diancie and the Cocoon of Destruction,Yukon Film Incentive Program,0
50506,Mrs. Miracle,Chaocorp,0
275985,The Coed and the Zombie Stoner,Banque Populaire Images 10,0
350555,The Midwife,Script Associés,0
153781,Lasting,A Plus Image,0
104244,The Possessed,Armada Films,0
95375,"Young, Violent, Dangerous",Cinémage 4,0
195768,City Under Siege,Cofinova 6,0
85784,The Double,Soficinéma 6,0
91060,Johnny Yuma,The Chimney Pot,0
242262,La sedia della felicità,Waterfront Film,0
126832,Stan,Armada Pictures,0
218974,Redemption,Drum Pty. Ltd,0
277261,The Fossil,Kino Bez Granits,0
83827,In the Darkness of the Night,Hedayat Film,0
80089,Parasite Dolls,Quebec Film and Television Tax Credit,0
261192,Age of Cannibals,Mifilifilms,0
92780,"Aballay, the Man without Fear",Radio Canada Télévision,0
296523,Man Down,X Filme International,454516
283161,The Prophet,Celluloid Dreams Productions,0
242115,The Missing Corpse,TurtleBack Productions,0
106513,The Payoff,The Post Republic,0
169794,All That I Am,Christal Films,0
324281,"Knock Knock, It's Tig Notaro",Undisputed 3 Productions,0
215302,"What Next, Corporal Hargrove?",Serendipity Productions,0
74225,Killer Party,Cloud Eight Films,0
46169,Twitches Too,Everest Entertainment,0
307510,Children of God: Lost and Found,"RKO Radio Pictures, Inc.",0
319341,Daddy or Mommy,MCI,0
60190,Beyond Darkness,Marten Pictures,0
81704,Romeos,Cross Creek Pictures,0
68023,Beaumarchais the Scoundrel,Labyrinth Theater Company,0
28538,The Snow Devils,Olfactory Productions,0
27909,Alien from the Deep,Deaf Internacional Film SrL.,0
36275,Killer Fish,Kettledrum Productions,0
96133,Vengeance,Diablo Films,0
306838,Magallanes,All India Film Corporation,0
204255,We Are the Freaks,Auteur Entertainment,0
253450,The Assassin,Barnholtz Entertainment,632542
104973,White Cannibal Queen,Cinepantera,0
284870,The Princess of France,Société Parisienne de Production,0
121206,Villegas,Thermidor Filmproduktion,0
17938,First Spaceship on Venus,Alfama Films,0
152044,Puella Magi Madoka Magica the Movie Part II: Eternal,Daiei Tokyo Daini,0
330764,The Brand New Testament,Micott & Basara K.K.,0
342550,You Carry Me,Inferno International,0
284875,Cut Snake,Convergence Entertainment,0
30294,The First Olympics: Athens 1896,KOF Film Productions,0
359108,Viva,Prospect Park,0
325348,Hardcore Henry,Fidélité Films,14333790
57203,Mega Snake,Hwy61,0
239619,Hanna's Journey,Trebitsch Entertainment,0
157843,Queen of the Desert,Cinema Four,0
359105,Heneral Luna,Romania Film,0
11142,Der Clown - Tag der Vergeltung,Films en Stock,0
322434,The Ceremony,Menageatroz,0
44827,Dor,Romanian National Center for Cinematography,0
160155,Life Is Ruff,Ross Sanders Production International,0
74555,Evil Things,See-Saw Films,0
296065,Last Shift,Aegis Film Fund,0
36588,The Immortal Voyage of Captain Drake,FilmNation Entertainment,0
290637,Pay the Ghost,Molinare Investment,2160298
180685,Oh Willy...,Junction Films,0
42032,Angry Harvest,bantam street,0
43551,A Date with the Falcon,Angel Devil Productions,0
55612,Varg Veum - Black Sheep,Benaroya Pictures,0
322740,Seashore,Four of a Kind Productions,0
340190,Drunk Wedding,Chrysalide Film,0
119197,Let Go,Eléfilm,0
84449,Remains,Tadié Cinéma,0
61502,Stolen Identity,Présence Africaine,0
27114,The Phantom of Crestwood,Straub-Huillet,0
271736,The Program,Zespol Filmowy,3286448
81660,The Selling,Chesler/Perlmutter Productions,0
186227,Vanessa: Her Love Story,Hélène Films,0
344476,The Classified File,Floris Films,0
298582,Full Out,Screen NSW,0
28805,Apaharan,Mysterious Light,0
19636,Garam Masala,Ambience Entertainment,0
170838,Mr. & Mrs. Khiladi,Century Hero Film Investment,0
38637,Vaaranam Aayiram,Huakun Entertainment,14000000
97342,Vedam,Citic Culture and Sports Enterprises,0
62368,Cat Shit One,Beijing Bu Yi Le Hu Film Company,0
245536,Rabbit and Deer,Lotus Entertainment,0
312940,The Mole at the Sea,Explorer Film '58,0
285181,1001 Grams,Paramount Network Television,0
289039,Factory Girl,An Olive Branch Productions,0
298721,Cemetery of Splendour,Rollercoaster Entertainment,0
322614,Crumbs,Vortex Words Pictures,0
97110,The Tyrannical Father,Bagman (2009),0
74717,Courtyard of the Ballads,MCG,0
126227,Desolation Canyon,Une Hirondelle Productions,0
144111,Nana,Blackfeet Pictures,0
267463,The 10 Year Plan,Agence Nationale pour la Cohésion Sociale et l'Egalité des Chances (ACSE),0
10645,The Slurb,"Bureau, The",0
13305,Snow-White and Rose-Red,Globe Enterprises,0
311539,A Christmas Horror Story,Henceforth,0
459,Sissi: The Fateful Years of an Empress,Projection Pictures,0
457,Sissi,London Boulevard,0
40487,Robot Wars,Hydraulx,0
17874,Laserblast,Transmission Pictures,0
255775,Spicy Love Soup,Ghost Robot,0
96717,To New Shores,Filmimperiet Sverige,0
338767,From The Depths of My Heart,Syrena Films,0
68387,Bringing Ashley Home,Skyline Pictures,0
268099,Sleepless In New York,Brotherhood Company,0
336660,Mediterranea,Bob Swerer Productions,0
360784,Hidden,Storefront Films,0
280668,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,Tiny Ponies,0
79700,RUSH: Time Machine,Sony Pictures Worldwide Acquisitions (SPWA),0
45722,Don't Look Down,Italian Tax Credit,0
253112,Sheila Levine is Dead and Living in New York,Birnbaum/Barber,0
49954,Orson Welles: The One-Man Band,Cineroma SRL,0
123691,Dream Deceivers: The Story Behind James Vance vs. Judas Priest,French Tax Credit,0
33352,Aftermath,Cinescope Productions,0
179847,First Love,Cinet,0
39793,First Love,Kinology,0
33984,First Love,Pomor Film,0
69407,Varalaru,Davaj Film,500000
328930,Sunrise,Red Dragon Productions,0
28472,Silsila,Morabito Picture Company,0
288587,Wild Life,Number 13,0
3145,The Horror of Frankenstein,Sato Atsushi,0
46581,Immoral Tales,Towani Corp.,0
31927,One of Us,Amka Films,0
136146,Inside,RTSI Televisione Svizzera,0
301228,Narcopolis,Ajym Films,0
330112,Ashby,Coopérative Générale du Cinéma Français,4631
362046,4Got10,Mavi Film,0
124980,Land of Dreams,Kaplan Film,0
42460,The Pedestrian,Cinemalaya Foundation,0
192236,Tales from the Vienna Woods,UFO Pictures [ph],0
320028,Il nome del figlio,Künstlerische Arbeitsgruppe ''Babelsberg'',0
250230,The Cut,VEB DEFA-Studio für Spielfilme,0
65282,Gambling House,Cinetel S.A.,0
62091,City Across the River,"ZDF ""Das Kleine Fernsehspiel""",0
318954,Beyond the Mask,Rusconi Film,1236094
340488,Salt and Fire,Dunav Film,0
296098,Bridge of Spies,Richard-Oswald-Produktion,165478348
304126,My Internship in Canada,Epicentre Films,0
27152,"Gone, But Not Forgotten",Domenica Films,0
194548,Honey and the Pig,Travesia Productions,0
12794,Amnesia: The James Brighton Enigma,Fork Films,0
166733,Tsiou,WNET/Thriteen,0
307276,2,Åke Lindman Film-Productions,0
23142,Attack of the 60 Foot Centerfold,Roadshow Productions,0
198200,Jodi Arias: Dirty Little Secret,Princess Pictures,0
88529,Good-for-Nothing,Prana Studios,0
55011,Morlang,Sean Bailey Productions,0
346079,6 Ways to Die,Amblin Television,0
67216,The Dead Will Tell,Battle Mountain Films,0
